date,index,pm25,Time,Date,day_of_week,Month
2018-03-15 08:00:00,705,107.0,08:00:00,2018-03-15,Thursday,March
2018-03-15 09:00:00,704,104.0,09:00:00,2018-03-15,Thursday,March
2018-03-15 10:00:00,703,42.0,10:00:00,2018-03-15,Thursday,March
2018-03-15 11:00:00,702,28.0,11:00:00,2018-03-15,Thursday,March
2018-03-15 12:00:00,701,22.0,12:00:00,2018-03-15,Thursday,March
2018-03-15 13:00:00,700,55.0,13:00:00,2018-03-15,Thursday,March
2018-03-15 14:00:00,2466,,14:00:00,2018-03-15,Thursday,March
2018-03-15 15:00:00,2467,,15:00:00,2018-03-15,Thursday,March
2018-03-15 16:00:00,2468,,16:00:00,2018-03-15,Thursday,March
2018-03-15 17:00:00,2469,,17:00:00,2018-03-15,Thursday,March
2018-03-15 18:00:00,2470,,18:00:00,2018-03-15,Thursday,March
2018-03-15 19:00:00,2471,,19:00:00,2018-03-15,Thursday,March
2018-03-15 20:00:00,2472,,20:00:00,2018-03-15,Thursday,March
2018-03-15 21:00:00,2473,,21:00:00,2018-03-15,Thursday,March
2018-03-15 22:00:00,2474,,22:00:00,2018-03-15,Thursday,March
2018-03-15 23:00:00,2475,,23:00:00,2018-03-15,Thursday,March
2018-03-16 00:00:00,2476,,00:00:00,2018-03-16,Friday,March
2018-03-16 01:00:00,2477,,01:00:00,2018-03-16,Friday,March
2018-03-16 02:00:00,2478,,02:00:00,2018-03-16,Friday,March
2018-03-16 03:00:00,2479,,03:00:00,2018-03-16,Friday,March
2018-03-16 04:00:00,2480,,04:00:00,2018-03-16,Friday,March
2018-03-16 05:00:00,2481,,05:00:00,2018-03-16,Friday,March
2018-03-16 06:00:00,2482,,06:00:00,2018-03-16,Friday,March
2018-03-16 07:00:00,2483,,07:00:00,2018-03-16,Friday,March
2018-03-16 08:00:00,2484,,08:00:00,2018-03-16,Friday,March
2018-03-16 09:00:00,2485,,09:00:00,2018-03-16,Friday,March
2018-03-16 10:00:00,2486,,10:00:00,2018-03-16,Friday,March
2018-03-16 11:00:00,2487,,11:00:00,2018-03-16,Friday,March
2018-03-16 12:00:00,2488,,12:00:00,2018-03-16,Friday,March
2018-03-16 13:00:00,2489,,13:00:00,2018-03-16,Friday,March
2018-03-16 14:00:00,2490,,14:00:00,2018-03-16,Friday,March
2018-03-16 15:00:00,2491,,15:00:00,2018-03-16,Friday,March
2018-03-16 16:00:00,2492,,16:00:00,2018-03-16,Friday,March
2018-03-16 17:00:00,2493,,17:00:00,2018-03-16,Friday,March
2018-03-16 18:00:00,2494,,18:00:00,2018-03-16,Friday,March
2018-03-16 19:00:00,699,49.0,19:00:00,2018-03-16,Friday,March
2018-03-16 20:00:00,698,80.0,20:00:00,2018-03-16,Friday,March
2018-03-16 21:00:00,697,68.0,21:00:00,2018-03-16,Friday,March
2018-03-16 22:00:00,696,82.0,22:00:00,2018-03-16,Friday,March
2018-03-16 23:00:00,695,91.0,23:00:00,2018-03-16,Friday,March
2018-03-17 00:00:00,694,100.0,00:00:00,2018-03-17,Saturday,March
2018-03-17 01:00:00,693,85.0,01:00:00,2018-03-17,Saturday,March
2018-03-17 02:00:00,692,184.0,02:00:00,2018-03-17,Saturday,March
2018-03-17 03:00:00,691,199.0,03:00:00,2018-03-17,Saturday,March
2018-03-17 04:00:00,690,310.0,04:00:00,2018-03-17,Saturday,March
2018-03-17 05:00:00,689,316.0,05:00:00,2018-03-17,Saturday,March
2018-03-17 06:00:00,688,316.0,06:00:00,2018-03-17,Saturday,March
2018-03-17 07:00:00,687,310.0,07:00:00,2018-03-17,Saturday,March
2018-03-17 08:00:00,686,197.0,08:00:00,2018-03-17,Saturday,March
2018-03-17 09:00:00,685,86.0,09:00:00,2018-03-17,Saturday,March
2018-03-17 10:00:00,684,53.0,10:00:00,2018-03-17,Saturday,March
2018-03-17 11:00:00,683,52.0,11:00:00,2018-03-17,Saturday,March
2018-03-17 12:00:00,682,42.0,12:00:00,2018-03-17,Saturday,March
2018-03-17 13:00:00,681,36.0,13:00:00,2018-03-17,Saturday,March
2018-03-17 14:00:00,680,42.0,14:00:00,2018-03-17,Saturday,March
2018-03-17 15:00:00,679,51.0,15:00:00,2018-03-17,Saturday,March
2018-03-17 16:00:00,678,36.0,16:00:00,2018-03-17,Saturday,March
2018-03-17 17:00:00,677,30.0,17:00:00,2018-03-17,Saturday,March
2018-03-17 18:00:00,676,38.0,18:00:00,2018-03-17,Saturday,March
2018-03-17 19:00:00,675,43.0,19:00:00,2018-03-17,Saturday,March
2018-03-17 20:00:00,674,38.0,20:00:00,2018-03-17,Saturday,March
2018-03-17 21:00:00,673,65.0,21:00:00,2018-03-17,Saturday,March
2018-03-17 22:00:00,672,112.0,22:00:00,2018-03-17,Saturday,March
2018-03-17 23:00:00,671,138.0,23:00:00,2018-03-17,Saturday,March
2018-03-18 00:00:00,670,117.0,00:00:00,2018-03-18,Sunday,March
2018-03-18 01:00:00,669,85.0,01:00:00,2018-03-18,Sunday,March
2018-03-18 02:00:00,668,139.0,02:00:00,2018-03-18,Sunday,March
2018-03-18 03:00:00,667,264.0,03:00:00,2018-03-18,Sunday,March
2018-03-18 04:00:00,666,304.0,04:00:00,2018-03-18,Sunday,March
2018-03-18 05:00:00,665,316.0,05:00:00,2018-03-18,Sunday,March
2018-03-18 06:00:00,664,311.0,06:00:00,2018-03-18,Sunday,March
2018-03-18 07:00:00,663,288.0,07:00:00,2018-03-18,Sunday,March
2018-03-18 08:00:00,662,139.0,08:00:00,2018-03-18,Sunday,March
2018-03-18 09:00:00,661,48.0,09:00:00,2018-03-18,Sunday,March
2018-03-18 10:00:00,660,50.0,10:00:00,2018-03-18,Sunday,March
2018-03-18 11:00:00,659,18.0,11:00:00,2018-03-18,Sunday,March
2018-03-18 12:00:00,658,43.0,12:00:00,2018-03-18,Sunday,March
2018-03-18 13:00:00,657,66.0,13:00:00,2018-03-18,Sunday,March
2018-03-18 14:00:00,656,56.0,14:00:00,2018-03-18,Sunday,March
2018-03-18 15:00:00,655,36.0,15:00:00,2018-03-18,Sunday,March
2018-03-18 16:00:00,654,45.0,16:00:00,2018-03-18,Sunday,March
2018-03-18 17:00:00,653,32.0,17:00:00,2018-03-18,Sunday,March
2018-03-18 18:00:00,652,26.0,18:00:00,2018-03-18,Sunday,March
2018-03-18 19:00:00,651,31.0,19:00:00,2018-03-18,Sunday,March
2018-03-18 20:00:00,650,57.0,20:00:00,2018-03-18,Sunday,March
2018-03-18 21:00:00,649,87.0,21:00:00,2018-03-18,Sunday,March
2018-03-18 22:00:00,648,83.0,22:00:00,2018-03-18,Sunday,March
2018-03-18 23:00:00,647,98.0,23:00:00,2018-03-18,Sunday,March
2018-03-19 00:00:00,646,85.0,00:00:00,2018-03-19,Monday,March
2018-03-19 01:00:00,645,71.0,01:00:00,2018-03-19,Monday,March
2018-03-19 02:00:00,644,80.0,02:00:00,2018-03-19,Monday,March
2018-03-19 03:00:00,643,96.0,03:00:00,2018-03-19,Monday,March
2018-03-19 04:00:00,642,130.0,04:00:00,2018-03-19,Monday,March
2018-03-19 05:00:00,641,104.0,05:00:00,2018-03-19,Monday,March
2018-03-19 06:00:00,640,126.0,06:00:00,2018-03-19,Monday,March
2018-03-19 07:00:00,639,313.0,07:00:00,2018-03-19,Monday,March
2018-03-19 08:00:00,638,305.0,08:00:00,2018-03-19,Monday,March
2018-03-19 09:00:00,637,294.0,09:00:00,2018-03-19,Monday,March
2018-03-19 10:00:00,636,378.0,10:00:00,2018-03-19,Monday,March
2018-03-19 11:00:00,635,147.0,11:00:00,2018-03-19,Monday,March
2018-03-19 12:00:00,634,76.0,12:00:00,2018-03-19,Monday,March
2018-03-19 13:00:00,633,70.0,13:00:00,2018-03-19,Monday,March
2018-03-19 14:00:00,632,69.0,14:00:00,2018-03-19,Monday,March
2018-03-19 15:00:00,631,45.0,15:00:00,2018-03-19,Monday,March
2018-03-19 16:00:00,630,74.0,16:00:00,2018-03-19,Monday,March
2018-03-19 17:00:00,629,31.0,17:00:00,2018-03-19,Monday,March
2018-03-19 18:00:00,628,31.0,18:00:00,2018-03-19,Monday,March
2018-03-19 19:00:00,627,45.0,19:00:00,2018-03-19,Monday,March
2018-03-19 20:00:00,626,102.0,20:00:00,2018-03-19,Monday,March
2018-03-19 21:00:00,625,109.0,21:00:00,2018-03-19,Monday,March
2018-03-19 22:00:00,624,136.0,22:00:00,2018-03-19,Monday,March
2018-03-19 23:00:00,623,61.0,23:00:00,2018-03-19,Monday,March
2018-03-20 00:00:00,622,44.0,00:00:00,2018-03-20,Tuesday,March
2018-03-20 01:00:00,621,78.0,01:00:00,2018-03-20,Tuesday,March
2018-03-20 02:00:00,620,143.0,02:00:00,2018-03-20,Tuesday,March
2018-03-20 03:00:00,619,221.0,03:00:00,2018-03-20,Tuesday,March
2018-03-20 04:00:00,618,304.0,04:00:00,2018-03-20,Tuesday,March
2018-03-20 05:00:00,617,324.0,05:00:00,2018-03-20,Tuesday,March
2018-03-20 06:00:00,616,333.0,06:00:00,2018-03-20,Tuesday,March
2018-03-20 07:00:00,615,322.0,07:00:00,2018-03-20,Tuesday,March
2018-03-20 08:00:00,614,309.0,08:00:00,2018-03-20,Tuesday,March
2018-03-20 09:00:00,613,281.0,09:00:00,2018-03-20,Tuesday,March
2018-03-20 10:00:00,612,272.0,10:00:00,2018-03-20,Tuesday,March
2018-03-20 11:00:00,611,175.0,11:00:00,2018-03-20,Tuesday,March
2018-03-20 12:00:00,610,45.0,12:00:00,2018-03-20,Tuesday,March
2018-03-20 13:00:00,609,71.0,13:00:00,2018-03-20,Tuesday,March
2018-03-20 14:00:00,608,152.0,14:00:00,2018-03-20,Tuesday,March
2018-03-20 15:00:00,607,215.0,15:00:00,2018-03-20,Tuesday,March
2018-03-20 16:00:00,606,96.0,16:00:00,2018-03-20,Tuesday,March
2018-03-20 17:00:00,605,3.0,17:00:00,2018-03-20,Tuesday,March
2018-03-20 18:00:00,604,5.0,18:00:00,2018-03-20,Tuesday,March
2018-03-20 19:00:00,603,68.0,19:00:00,2018-03-20,Tuesday,March
2018-03-20 20:00:00,602,175.0,20:00:00,2018-03-20,Tuesday,March
2018-03-20 21:00:00,601,199.0,21:00:00,2018-03-20,Tuesday,March
2018-03-20 22:00:00,600,90.0,22:00:00,2018-03-20,Tuesday,March
2018-03-20 23:00:00,599,91.0,23:00:00,2018-03-20,Tuesday,March
2018-03-21 00:00:00,598,116.0,00:00:00,2018-03-21,Wednesday,March
2018-03-21 01:00:00,597,183.0,01:00:00,2018-03-21,Wednesday,March
2018-03-21 02:00:00,596,202.0,02:00:00,2018-03-21,Wednesday,March
2018-03-21 03:00:00,595,305.0,03:00:00,2018-03-21,Wednesday,March
2018-03-21 04:00:00,594,320.0,04:00:00,2018-03-21,Wednesday,March
2018-03-21 05:00:00,593,317.0,05:00:00,2018-03-21,Wednesday,March
2018-03-21 06:00:00,2495,,06:00:00,2018-03-21,Wednesday,March
2018-03-21 07:00:00,2496,,07:00:00,2018-03-21,Wednesday,March
2018-03-21 08:00:00,2497,,08:00:00,2018-03-21,Wednesday,March
2018-03-21 09:00:00,2498,,09:00:00,2018-03-21,Wednesday,March
2018-03-21 10:00:00,2499,,10:00:00,2018-03-21,Wednesday,March
2018-03-21 11:00:00,2500,,11:00:00,2018-03-21,Wednesday,March
2018-03-21 12:00:00,2501,,12:00:00,2018-03-21,Wednesday,March
2018-03-21 13:00:00,2502,,13:00:00,2018-03-21,Wednesday,March
2018-03-21 14:00:00,2503,,14:00:00,2018-03-21,Wednesday,March
2018-03-21 15:00:00,2504,,15:00:00,2018-03-21,Wednesday,March
2018-03-21 16:00:00,2505,,16:00:00,2018-03-21,Wednesday,March
2018-03-21 17:00:00,2506,,17:00:00,2018-03-21,Wednesday,March
2018-03-21 18:00:00,2507,,18:00:00,2018-03-21,Wednesday,March
2018-03-21 19:00:00,2508,,19:00:00,2018-03-21,Wednesday,March
2018-03-21 20:00:00,2509,,20:00:00,2018-03-21,Wednesday,March
2018-03-21 21:00:00,2510,,21:00:00,2018-03-21,Wednesday,March
2018-03-21 22:00:00,2511,,22:00:00,2018-03-21,Wednesday,March
2018-03-21 23:00:00,2512,,23:00:00,2018-03-21,Wednesday,March
2018-03-22 00:00:00,2513,,00:00:00,2018-03-22,Thursday,March
2018-03-22 01:00:00,2514,,01:00:00,2018-03-22,Thursday,March
2018-03-22 02:00:00,2515,,02:00:00,2018-03-22,Thursday,March
2018-03-22 03:00:00,2516,,03:00:00,2018-03-22,Thursday,March
2018-03-22 04:00:00,2517,,04:00:00,2018-03-22,Thursday,March
2018-03-22 05:00:00,2518,,05:00:00,2018-03-22,Thursday,March
2018-03-22 06:00:00,2519,,06:00:00,2018-03-22,Thursday,March
2018-03-22 07:00:00,2520,,07:00:00,2018-03-22,Thursday,March
2018-03-22 08:00:00,2521,,08:00:00,2018-03-22,Thursday,March
2018-03-22 09:00:00,592,349.0,09:00:00,2018-03-22,Thursday,March
2018-03-22 10:00:00,591,340.0,10:00:00,2018-03-22,Thursday,March
2018-03-22 11:00:00,590,311.0,11:00:00,2018-03-22,Thursday,March
2018-03-22 12:00:00,589,183.0,12:00:00,2018-03-22,Thursday,March
2018-03-22 13:00:00,588,73.0,13:00:00,2018-03-22,Thursday,March
2018-03-22 14:00:00,587,33.0,14:00:00,2018-03-22,Thursday,March
2018-03-22 15:00:00,586,18.0,15:00:00,2018-03-22,Thursday,March
2018-03-22 16:00:00,585,68.0,16:00:00,2018-03-22,Thursday,March
2018-03-22 17:00:00,584,77.0,17:00:00,2018-03-22,Thursday,March
2018-03-22 18:00:00,583,85.0,18:00:00,2018-03-22,Thursday,March
2018-03-22 19:00:00,582,81.0,19:00:00,2018-03-22,Thursday,March
2018-03-22 20:00:00,581,50.0,20:00:00,2018-03-22,Thursday,March
2018-03-22 21:00:00,580,50.0,21:00:00,2018-03-22,Thursday,March
2018-03-22 22:00:00,579,46.0,22:00:00,2018-03-22,Thursday,March
2018-03-22 23:00:00,578,59.0,23:00:00,2018-03-22,Thursday,March
2018-03-23 00:00:00,577,83.0,00:00:00,2018-03-23,Friday,March
2018-03-23 01:00:00,576,89.0,01:00:00,2018-03-23,Friday,March
2018-03-23 02:00:00,575,74.0,02:00:00,2018-03-23,Friday,March
2018-03-23 03:00:00,574,68.0,03:00:00,2018-03-23,Friday,March
2018-03-23 04:00:00,573,86.0,04:00:00,2018-03-23,Friday,March
2018-03-23 05:00:00,572,74.0,05:00:00,2018-03-23,Friday,March
2018-03-23 06:00:00,571,103.0,06:00:00,2018-03-23,Friday,March
2018-03-23 07:00:00,570,247.0,07:00:00,2018-03-23,Friday,March
2018-03-23 08:00:00,569,274.0,08:00:00,2018-03-23,Friday,March
2018-03-23 09:00:00,568,250.0,09:00:00,2018-03-23,Friday,March
2018-03-23 10:00:00,567,138.0,10:00:00,2018-03-23,Friday,March
2018-03-23 11:00:00,566,51.0,11:00:00,2018-03-23,Friday,March
2018-03-23 12:00:00,565,7.0,12:00:00,2018-03-23,Friday,March
2018-03-23 13:00:00,564,23.0,13:00:00,2018-03-23,Friday,March
2018-03-23 14:00:00,563,35.0,14:00:00,2018-03-23,Friday,March
2018-03-23 15:00:00,562,51.0,15:00:00,2018-03-23,Friday,March
2018-03-23 16:00:00,561,52.0,16:00:00,2018-03-23,Friday,March
2018-03-23 17:00:00,560,43.0,17:00:00,2018-03-23,Friday,March
2018-03-23 18:00:00,559,48.0,18:00:00,2018-03-23,Friday,March
2018-03-23 19:00:00,558,45.0,19:00:00,2018-03-23,Friday,March
2018-03-23 20:00:00,557,40.0,20:00:00,2018-03-23,Friday,March
2018-03-23 21:00:00,556,53.0,21:00:00,2018-03-23,Friday,March
2018-03-23 22:00:00,555,84.0,22:00:00,2018-03-23,Friday,March
2018-03-23 23:00:00,554,149.0,23:00:00,2018-03-23,Friday,March
2018-03-24 00:00:00,553,143.0,00:00:00,2018-03-24,Saturday,March
2018-03-24 01:00:00,552,131.0,01:00:00,2018-03-24,Saturday,March
2018-03-24 02:00:00,551,151.0,02:00:00,2018-03-24,Saturday,March
2018-03-24 03:00:00,550,46.0,03:00:00,2018-03-24,Saturday,March
2018-03-24 04:00:00,549,147.0,04:00:00,2018-03-24,Saturday,March
2018-03-24 05:00:00,548,183.0,05:00:00,2018-03-24,Saturday,March
2018-03-24 06:00:00,547,144.0,06:00:00,2018-03-24,Saturday,March
2018-03-24 07:00:00,546,319.0,07:00:00,2018-03-24,Saturday,March
2018-03-24 08:00:00,545,310.0,08:00:00,2018-03-24,Saturday,March
2018-03-24 09:00:00,544,297.0,09:00:00,2018-03-24,Saturday,March
2018-03-24 10:00:00,543,187.0,10:00:00,2018-03-24,Saturday,March
2018-03-24 11:00:00,542,35.0,11:00:00,2018-03-24,Saturday,March
2018-03-24 12:00:00,541,6.0,12:00:00,2018-03-24,Saturday,March
2018-03-24 13:00:00,540,21.0,13:00:00,2018-03-24,Saturday,March
2018-03-24 14:00:00,539,43.0,14:00:00,2018-03-24,Saturday,March
2018-03-24 15:00:00,538,64.0,15:00:00,2018-03-24,Saturday,March
2018-03-24 16:00:00,537,58.0,16:00:00,2018-03-24,Saturday,March
2018-03-24 17:00:00,536,48.0,17:00:00,2018-03-24,Saturday,March
2018-03-24 18:00:00,535,30.0,18:00:00,2018-03-24,Saturday,March
2018-03-24 19:00:00,534,35.0,19:00:00,2018-03-24,Saturday,March
2018-03-24 20:00:00,533,53.0,20:00:00,2018-03-24,Saturday,March
2018-03-24 21:00:00,532,65.0,21:00:00,2018-03-24,Saturday,March
2018-03-24 22:00:00,531,109.0,22:00:00,2018-03-24,Saturday,March
2018-03-24 23:00:00,530,112.0,23:00:00,2018-03-24,Saturday,March
2018-03-25 00:00:00,529,69.0,00:00:00,2018-03-25,Sunday,March
2018-03-25 01:00:00,2522,,01:00:00,2018-03-25,Sunday,March
2018-03-25 02:00:00,528,72.0,02:00:00,2018-03-25,Sunday,March
2018-03-25 03:00:00,527,245.0,03:00:00,2018-03-25,Sunday,March
2018-03-25 04:00:00,526,243.0,04:00:00,2018-03-25,Sunday,March
2018-03-25 05:00:00,525,334.0,05:00:00,2018-03-25,Sunday,March
2018-03-25 06:00:00,2523,,06:00:00,2018-03-25,Sunday,March
2018-03-25 07:00:00,2524,,07:00:00,2018-03-25,Sunday,March
2018-03-25 08:00:00,2525,,08:00:00,2018-03-25,Sunday,March
2018-03-25 09:00:00,2526,,09:00:00,2018-03-25,Sunday,March
2018-03-25 10:00:00,2527,,10:00:00,2018-03-25,Sunday,March
2018-03-25 11:00:00,2528,,11:00:00,2018-03-25,Sunday,March
2018-03-25 12:00:00,2529,,12:00:00,2018-03-25,Sunday,March
2018-03-25 13:00:00,2530,,13:00:00,2018-03-25,Sunday,March
2018-03-25 14:00:00,2531,,14:00:00,2018-03-25,Sunday,March
2018-03-25 15:00:00,2532,,15:00:00,2018-03-25,Sunday,March
2018-03-25 16:00:00,2533,,16:00:00,2018-03-25,Sunday,March
2018-03-25 17:00:00,2534,,17:00:00,2018-03-25,Sunday,March
2018-03-25 18:00:00,2535,,18:00:00,2018-03-25,Sunday,March
2018-03-25 19:00:00,524,42.0,19:00:00,2018-03-25,Sunday,March
2018-03-25 20:00:00,523,53.0,20:00:00,2018-03-25,Sunday,March
2018-03-25 21:00:00,522,52.0,21:00:00,2018-03-25,Sunday,March
2018-03-25 22:00:00,521,77.0,22:00:00,2018-03-25,Sunday,March
2018-03-25 23:00:00,520,78.0,23:00:00,2018-03-25,Sunday,March
2018-03-26 00:00:00,519,90.0,00:00:00,2018-03-26,Monday,March
2018-03-26 01:00:00,518,108.0,01:00:00,2018-03-26,Monday,March
2018-03-26 02:00:00,517,147.0,02:00:00,2018-03-26,Monday,March
2018-03-26 03:00:00,516,148.0,03:00:00,2018-03-26,Monday,March
2018-03-26 04:00:00,515,188.0,04:00:00,2018-03-26,Monday,March
2018-03-26 05:00:00,514,185.0,05:00:00,2018-03-26,Monday,March
2018-03-26 06:00:00,513,311.0,06:00:00,2018-03-26,Monday,March
2018-03-26 07:00:00,512,323.0,07:00:00,2018-03-26,Monday,March
2018-03-26 08:00:00,511,229.0,08:00:00,2018-03-26,Monday,March
2018-03-26 09:00:00,510,128.0,09:00:00,2018-03-26,Monday,March
2018-03-26 10:00:00,509,149.0,10:00:00,2018-03-26,Monday,March
2018-03-26 11:00:00,508,92.0,11:00:00,2018-03-26,Monday,March
2018-03-26 12:00:00,507,53.0,12:00:00,2018-03-26,Monday,March
2018-03-26 13:00:00,506,61.0,13:00:00,2018-03-26,Monday,March
2018-03-26 14:00:00,505,66.0,14:00:00,2018-03-26,Monday,March
2018-03-26 15:00:00,504,59.0,15:00:00,2018-03-26,Monday,March
2018-03-26 16:00:00,503,46.0,16:00:00,2018-03-26,Monday,March
2018-03-26 17:00:00,502,48.0,17:00:00,2018-03-26,Monday,March
2018-03-26 18:00:00,501,55.0,18:00:00,2018-03-26,Monday,March
2018-03-26 19:00:00,500,64.0,19:00:00,2018-03-26,Monday,March
2018-03-26 20:00:00,499,57.0,20:00:00,2018-03-26,Monday,March
2018-03-26 21:00:00,498,116.0,21:00:00,2018-03-26,Monday,March
2018-03-26 22:00:00,497,129.0,22:00:00,2018-03-26,Monday,March
2018-03-26 23:00:00,496,184.0,23:00:00,2018-03-26,Monday,March
2018-03-27 00:00:00,495,252.0,00:00:00,2018-03-27,Tuesday,March
2018-03-27 01:00:00,494,238.0,01:00:00,2018-03-27,Tuesday,March
2018-03-27 02:00:00,493,248.0,02:00:00,2018-03-27,Tuesday,March
2018-03-27 03:00:00,492,345.0,03:00:00,2018-03-27,Tuesday,March
2018-03-27 04:00:00,491,330.0,04:00:00,2018-03-27,Tuesday,March
